Frequency (GHz), Theta Pol: Theta=90.0 & Phi=180.0 (dBsm), Theta Pol: Theta=90.0 & Phi=180.0 (rad of rEfar/Einc - phase centered at ff origin), Phi Pol: Theta=90.0 & Phi=180.0 (dBsm), Phi Pol: Theta=90.0 & Phi=180.0 (rad of rEfar/Einc - phase centered at ff origin)
4.662704512313217364e+00,-2.826413575242662191e+01,-2.047063498434042117e+00,-1.684381756284274729e+02,-5.645743327287483515e-01
4.681971886331040444e+00,-2.831254954184835171e+01,-2.047405219444661473e+00,-1.683021965176589845e+02,-5.783501668889073910e-01
4.701239260348863525e+00,-2.836211005693662557e+01,-2.047666085984562567e+00,-1.681695004960020015e+02,-5.922381283369909655e-01
4.720506634366686605e+00,-2.841282130085630442e+01,-2.047845421313550851e+00,-1.680402531865138087e+02,-6.062070804774468691e-01
4.739774008384509685e+00,-2.846468780151601763e+01,-2.047942505387856382e+00,-1.679144850588218389e+02,-6.202169595253673728e-01
4.759041382402333653e+00,-2.851771460262445501e+01,-2.047956571482583144e+00,-1.677920710887596840e+02,-6.342276285236495559e-01
4.778308756420156733e+00,-2.857190725547323140e+01,-2.047886803429625147e+00,-1.676727502810320800e+02,-6.482076328484088767e-01
4.797576130437979813e+00,-2.862727181442369684e+01,-2.047732333311580888e+00,-1.675561792171183697e+02,-6.621406745092640600e-01
4.816843504455802893e+00,-2.868381483801070786e+01,-2.047492239298457140e+00,-1.674420055282872966e+02,-6.760282307806529944e-01
4.836110878473625974e+00,-2.874154339598119989e+01,-2.047165543241914687e+00,-1.673299424655157281e+02,-6.898877272321839449e-01
4.855378252491449054e+00,-2.880046508088474511e+01,-2.046751207671344552e+00,-1.672198257159577963e+02,-7.037468011484556696e-01
4.874645626509272134e+00,-2.886058802148637525e+01,-2.046248131960098249e+00,-1.671116383771442315e+02,-7.176351771253234313e-01
4.893913000527096102e+00,-2.892192089464543514e+01,-2.045655147615775604e+00,-1.670054983617065147e+02,-7.315762633108592317e-01
4.913180374544919182e+00,-2.898447293257271085e+01,-2.044971012845815395e+00,-1.669016122416240933e+02,-7.455806074222430802e-01
4.932447748562742262e+00,-2.904825392347817470e+01,-2.044194406705271749e+00,-1.668002080217399623e+02,-7.596428262365700901e-01
4.951715122580565343e+00,-2.911327420526052734e+01,-2.043323923204739767e+00,-1.667014643471864588e+02,-7.737426973857985946e-01
4.970982496598388423e+00,-2.917954465362950245e+01,-2.042358065722604366e+00,-1.666054540537857065e+02,-7.878500353052521055e-01
4.990249870616211503e+00,-2.924707666741879208e+01,-2.041295241934813376e+00,-1.665121159016570402e+02,-8.019320390094520912e-01
5.009517244634035471e+00,-2.931588215446553747e+01,-2.040133759281435921e+00,-1.664212610037707520e+02,-8.159612177272957956e-01
5.028784618651858551e+00,-2.938597352112137528e+01,-2.038871820783811462e+00,-1.663326117379711206e+02,-8.299218941641754999e-01
5.048051992669681631e+00,-2.945736366729089539e+01,-2.037507520864582311e+00,-1.662458628877787703e+02,-8.438136672928442383e-01
5.067319366687504711e+00,-2.953006598716729414e+01,-2.036038840749365697e+00,-1.661607492913964563e+02,-8.576509937464875666e-01
5.086586740705327792e+00,-2.960409437401078847e+01,-2.034463643064245986e+00,-1.660771027434346081e+02,-8.714590339148814424e-01
5.105854114723150872e+00,-2.967946322588116104e+01,-2.032779665379273570e+00,-1.659948837477300572e+02,-8.852668608020579644e-01
5.125121488740974840e+00,-2.975618744858374143e+01,-2.030984512649130380e+00,-1.659141802963436305e+02,-8.990997980826445080e-01
5.144388862758797920e+00,-2.983428245240206067e+01,-2.029075648714161240e+00,-1.658351744322628747e+02,-9.129728579968393598e-01
5.163656236776621000e+00,-2.991376414039481446e+01,-2.027050387190501901e+00,-1.657580856283375965e+02,-9.268869369308115891e-01
5.182923610794444080e+00,-2.999464888781297489e+01,-2.024905882150976222e+00,-1.656831057805903242e+02,-9.408286902658566930e-01
5.202190984812267160e+00,-3.007695351406365702e+01,-2.022639118957251014e+00,-1.656103424430444022e+02,-9.547740549370807850e-01
5.221458358830090241e+00,-3.016069525009926267e+01,-2.020246905457213860e+00,-1.655397845194528372e+02,-9.686944696411250444e-01
5.240725732847913321e+00,-3.024589170473219824e+01,-2.017725863547464638e+00,-1.654712987487596934e+02,-9.825641840019331275e-01
5.259993106865737289e+00,-3.033256083297569106e+01,-2.015072420875681836e+00,-1.654046575119637907e+02,-9.963667984451801685e-01
5.279260480883560369e+00,-3.042072090816915519e+01,-2.012282802282287619e+00,-1.653395906443484193e+02,-1.010099386373216834e+00
5.298527854901383449e+00,-3.051039049769876144e+01,-2.009353020503597875e+00,-1.652758479310490998e+02,-1.023773167114941485e+00
5.317795228919206529e+00,-3.060158844007586865e+01,-2.006278865702277869e+00,-1.652132562804509632e+02,-1.037410575780018496e+00
5.337062602937029610e+00,-3.069433381953093587e+01,-2.003055893545881094e+00,-1.651517569516366564e+02,-1.051039498789052784e+00
5.356329976954852690e+00,-3.078864593354967027e+01,-1.999679411780530769e+00,-1.650914133883325405e+02,-1.064686172683507737e+00
5.375597350972676658e+00,-3.088454424912466934e+01,-1.996144465484275266e+00,-1.650323878646334208e+02,-1.078368581936225645e+00
5.394864724990499738e+00,-3.098204834483166437e+01,-1.992445821368858949e+00,-1.649748932285312719e+02,-1.092092046457916910e+00
5.414132099008322818e+00,-3.108117783780422272e+01,-1.988577951578141434e+00,-1.649191323663951323e+02,-1.105848105218208310e+00
5.433399473026145898e+00,-3.118195229673250779e+01,-1.984535017382292654e+00,-1.648652409726238659e+02,-1.119616943524916142e+00
5.452666847043968978e+00,-3.128439114356830331e+01,-1.980310852999564997e+00,-1.648132481417011377e+02,-1.133372708295904863e+00
5.471934221061792059e+00,-3.138851354721654374e+01,-1.975898949535228377e+00,-1.647630646156461296e+02,-1.147090335708375930e+00
5.491201595079616027e+00,-3.149433831191511146e+01,-1.971292438774945310e+00,-1.647145014727613272e+02,-1.160752148711931886e+00
5.510468969097439107e+00,-3.160188376134349753e+01,-1.966484076377216228e+00,-1.646673143714558876e+02,-1.174352549146945535e+00
5.529736343115262187e+00,-3.171116761714572974e+01,-1.961466223932148756e+00,-1.646212620111270155e+02,-1.187899612652881798e+00
5.549003717133085267e+00,-3.182220686808924981e+01,-1.956230829417935579e+00,-1.645761638311495574e+02,-1.201413180659960833e+00
5.568271091150908347e+00,-3.193501762413700007e+01,-1.950769405780898413e+00,-1.645319421161064213e+02,-1.214919941488264765e+00
5.587538465168731427e+00,-3.204961494878722306e+01,-1.945073007643194574e+00,-1.644886376684274012e+02,-1.228446772023071176e+00
5.606805839186554508e+00,-3.216601266336709841e+01,-1.939132206434200922e+00,-1.644463950688631542e+02,-1.242014063009627911e+00
5.626073213204378476e+00,-3.228422311844799708e+01,-1.932937064471813571e+00,-1.644054214547526840e+02,-1.255630749575251670e+00
5.645340587222201556e+00,-3.240425692975115624e+01,-1.926477108628458668e+00,-1.643659295727927940e+02,-1.269292315721113784e+00
5.664607961240024636e+00,-3.252612267819205272e+01,-1.919741304176088459e+00,-1.643280798082315357e+02,-1.282982264922914339e+00
5.683875335257847716e+00,-3.264982657537423449e+01,-1.912718029228517969e+00,-1.642919360051998581e+02,-1.296676659132976361e+00
5.703142709275670796e+00,-3.277537209634100179e+01,-1.905395049941172037e+00,-1.642574462622140459e+02,-1.310350553981089128e+00
5.722410083293493877e+00,-3.290275958047030258e+01,-1.897759496367108056e+00,-1.642244535116878694e+02,-1.323984686357970508e+00
5.741677457311317845e+00,-3.303198579918039002e+01,-1.889797838689446952e+00,-1.641927331647309529e+02,-1.337570710358047643e+00
5.760944831329140925e+00,-3.316304348608657904e+01,-1.881495863522681944e+00,-1.641620482416668381e+02,-1.351113641713273639e+00
5.780212205346964005e+00,-3.329592082214597326e+01,-1.872838650131327665e+00,-1.641322078986928545e+02,-1.364630875322839998e+00
5.799479579364787085e+00,-3.343060086593069968e+01,-1.863810546740610530e+00,-1.641031142880905804e+02,-1.378148016647503971e+00
5.818746953382610165e+00,-3.356706091812012005e+01,-1.854395147553108414e+00,-1.640747856064590735e+02,-1.391692594132133864e+00
5.838014327400433245e+00,-3.370527180989687110e+01,-1.844575271550605633e+00,-1.640473493211462142e+02,-1.405287275999578700e+00
5.857281701418256326e+00,-3.384519710705657758e+01,-1.834332944558521472e+00,-1.640210073217645856e+02,-1.418944346213932395e+00
5.876549075436080294e+00,-3.398679222477116468e+01,-1.823649386307292009e+00,-1.639959820319009509e+02,-1.432662863769826433e+00
5.895816449453903374e+00,-3.413000345129496793e+01,-1.812505004308279100e+00,-1.639724573891670900e+02,-1.446429229529351934e+00
5.915083823471726454e+00,-3.427476688163001484e+01,-1.800879396291294565e+00,-1.639505298308170325e+02,-1.460221006752860928e+00
5.934351197489549534e+00,-3.442100726362794205e+01,-1.788751362796788591e+00,-1.639301817900792173e+02,-1.474013014148680911e+00
5.953618571507372614e+00,-3.456863675895550614e+01,-1.776098931381602686e+00,-1.639112844676753866e+02,-1.487784137836963838e+00
5.972885945525195694e+00,-3.471755362006082635e+01,-1.762899393892271238e+00,-1.638936292441435683e+02,-1.501523125823002625e+00
5.992153319543019663e+00,-3.486764078250334364e+01,-1.749129358468568762e+00,-1.638769798342293313e+02,-1.515231878049521752e+00
6.011420693560842743e+00,-3.501876437084914073e+01,-1.734764818395047703e+00,-1.638611319272121136e+02,-1.528925371150734680e+00
6.030688067578665823e+00,-3.517077211695240635e+01,-1.719781240586587323e+00,-1.638459649915452587e+02,-1.542628212825146727e+00
6.049955441596488903e+00,-3.532349169279864043e+01,-1.704153677278119172e+00,-1.638314727853983470e+02,-1.556368693531510417e+00
6.069222815614311983e+00,-3.547672896666333031e+01,-1.687856905246309491e+00,-1.638177645370151083e+02,-1.570171862749701663e+00
6.088490189632135063e+00,-3.563026620101950925e+01,-1.670865597465816199e+00,-1.638050363633256268e+02,-1.584053420637270726e+00
6.107757563649959032e+00,-3.578386022270335332e+01,-1.653154532360589402e+00,-1.637935202448088603e+02,-1.598016007711448916e+00
6.127024937667782112e+00,-3.593724060919461749e+01,-1.634698845669543932e+00,-1.637834236826236918e+02,-1.612048852619368366e+00
6.146292311685605192e+00,-3.609010794824848745e+01,-1.615474329391768604e+00,-1.637748755252666228e+02,-1.626130871945831169e+00
6.165559685703428272e+00,-3.624213224049196924e+01,-1.595457781358416538e+00,-1.637678918377704065e+02,-1.640236434797949894e+00
6.184827059721250464e+00,-3.639295152540920242e+01,-1.574627407783937949e+00,-1.637623705949874875e+02,-1.654342329248374766e+00
6.204094433739073544e+00,-3.654217082040223374e+01,-1.552963279764784765e+00,-1.637581167144709866e+02,-1.668434158980918181e+00
6.223361807756896624e+00,-3.668936147082297339e+01,-1.530447843161463206e+00,-1.637548912666620424e+02,-1.682510529594897219e+00
6.242629181774720593e+00,-3.683406101668452948e+01,-1.507066479586343100e+00,-1.637524724692011944e+02,-1.696583928344031378e+00
6.261896555792543673e+00,-3.697577368954249266e+01,-1.482808114206370265e+00,-1.637507128716087266e+02,-1.710678034544256931e+00
6.281163929810366753e+00,-3.711397166036339001e+01,-1.457665863575870135e+00,-1.637495778917881353e+02,-1.724822117711870328e+00
6.300431303828189833e+00,-3.724809716450378971e+01,-1.431637713550771407e+00,-1.637491555228467917e+02,-1.739043947646574217e+00
6.319698677846012913e+00,-3.737756563039555147e+01,-1.404727213381599338e+00,-1.637496344517769273e+02,-1.753363044087691058e+00
6.338966051863835993e+00,-3.750176993038708417e+01,-1.376944167369293703e+00,-1.637512560535971886e+02,-1.767786017068592841e+00
6.358233425881659073e+00,-3.762008585131557936e+01,-1.348305300243111793e+00,-1.637542525235511732e+02,-1.782305211686565860e+00
6.377500799899483042e+00,-3.773187884527987990e+01,-1.318834867174722980e+00,-1.637587869909278595e+02,-1.796901020346949762e+00
6.396768173917306122e+00,-3.783651206589891558e+01,-1.288565174783752543e+00,-1.637649109557035274e+02,-1.811547288281857071e+00
6.416035547935129202e+00,-3.793335562277977147e+01,-1.257536976452991562e+00,-1.637725500217506180e+02,-1.826218451914348284e+00
6.435302921952952282e+00,-3.802179690075053031e+01,-1.225799704586445493e+00,-1.637815218043943446e+02,-1.840896604150784821e+00
6.454570295970775362e+00,-3.810125169741469620e+01,-1.193411504777987853e+00,-1.637915817889984282e+02,-1.855576681359318858e+00
6.473837669988598442e+00,-3.817117584184444468e+01,-1.160439042572059209e+00,-1.638024857531529506e+02,-1.870268418442275538e+00
6.493105044006422411e+00,-3.823107687893703144e+01,-1.126957062541096066e+00,-1.638140529243796664e+02,-1.884994522431415964e+00
6.512372418024245491e+00,-3.828052534786809247e+01,-1.093047691289397161e+00,-1.638262135591863284e+02,-1.899785481389795860e+00
6.531639792042068571e+00,-3.831916515704040194e+01,-1.058799489842641384e+00,-1.638390283921832804e+02,-1.914672308002703272e+00
6.550907166059891651e+00,-3.834672256674559776e+01,-1.024306275545122880e+00,-1.638526745634304973e+02,-1.929679075926693299e+00
6.570174540077714731e+00,-3.836301333559759996e+01,-9.896657477913038958e-01,-1.638674013261809250e+02,-1.944817181373938331e+00
6.589441914095537811e+00,-3.836794766520424105e+01,-9.549779644287190727e-01,-1.638834667170595196e+02,-1.960082827256167892e+00
6.608709288113361779e+00,-3.836153268392526172e+01,-9.203437254152198044e-01,-1.639010713281738276e+02,-1.975458401527248720e+00
6.627976662131184860e+00,-3.834387233694997121e+01,-8.858629264784915192e-01,-1.639203061084602382e+02,-1.990917427198357625e+00
6.647244036149007940e+00,-3.831516468676595366e+01,-8.516329475963877460e-01,-1.639411276304479941e+02,-2.006431853961499368e+00
6.666511410166831020e+00,-3.827569676501170193e+01,-8.177471389065864571e-01,-1.639633674242030850e+02,-2.021979861320829297e+00
6.685778784184654100e+00,-3.822583724322591081e+01,-7.842934603165000462e-01,-1.639867734672814379e+02,-2.037552192278321517e+00
6.705046158202477180e+00,-3.816602729627298629e+01,-7.513533211152303437e-01,-1.640110737464995339e+02,-2.053155375315908415e+00
6.724313532220300260e+00,-3.809677010989078383e+01,-7.190006531145605173e-01,-1.640360459685653325e+02,-2.068810952070630371e+00
6.743580906238124228e+00,-3.801861952698445180e+01,-6.873012363727835083e-01,-1.640615755528759507e+02,-2.084550836169636767e+00
6.762848280255947309e+00,-3.793216833343379335e+01,-6.563122816756371547e-01,-1.640876866835177736e+02,-2.100409935497510983e+00
6.782115654273770389e+00,-3.783803665464901655e+01,-6.260822599939674937e-01,-1.641145379279852818e+02,-2.116417906252217040e+00
6.801383028291593469e+00,-3.773686087416267299e+01,-5.966509573041759440e-01,-1.641423830520038791e+02,-2.132592162709636252e+00
6.820650402309416549e+00,-3.762928340366798352e+01,-5.680497243373586747e-01,-1.641715067225721043e+02,-2.148933963084425081e+00
6.839917776327239629e+00,-3.751594354052244285e+01,-5.403018854823112838e-01,-1.642021513468023954e+02,-2.165428610550530486e+00
6.859185150345063597e+00,-3.739746955453074406e+01,-5.134232691986194697e-01,-1.642344536479601231e+02,-2.182049761359154960e+00
6.878452524362886678e+00,-3.727447206013049197e+01,-4.874228234595568976e-01,-1.642684072212953197e+02,-2.198766791280115207e+00
6.897719898380709758e+00,-3.714753865959602308e+01,-4.623032831872968540e-01,-1.643038609174727469e+02,-2.215553392842567693e+00
6.916987272398532838e+00,-3.701722979087631415e+01,-4.380618614642103892e-01,-1.643405540419271063e+02,-2.232395242224555876e+00
6.936254646416355918e+00,-3.688407568022259397e+01,-4.146909416285887162e-01,-1.643781801115272003e+02,-2.249294767859155719e+00
6.955522020434178998e+00,-3.674857428223602085e+01,-3.921787524851731987e-01,-1.644164634753198300e+02,-2.266271740946512736e+00
6.974789394452002966e+00,-3.661119008421998444e+01,-3.705100133296804210e-01,-1.644552293973873702e+02,-2.283359443600438965e+00
6.994056768469826046e+00,-3.647235365323503231e+01,-3.496665391244024312e-01,-1.644944493704844604e+02,-2.300597306690351118e+00
7.013324142487649127e+00,-3.633246180917598167e+01,-3.296277990204272701e-01,-1.645342494298938902e+02,-2.318021849854294381e+00
7.032591516505472207e+00,-3.619187831298279434e+01,-3.103714236956123806e-01,-1.645748786433442490e+02,-2.335658235884996881e+00
7.051858890523295287e+00,-3.605093496473638481e+01,-2.918736589039608864e-01,-1.646166452723686575e+02,-2.353514626443957702e+00
7.071126264541118367e+00,-3.590993301211807420e+01,-2.741097644037429060e-01,-1.646598365289213746e+02,-2.371580825039197649e+00
7.090393638558941447e+00,-3.576914477650637991e+01,-2.570543591397959071e-01,-1.647046421631679607e+02,-2.389831608131344431e+00
7.109661012576765415e+00,-3.562881541291157816e+01,-2.406817151755213102e-01,-1.647511012920677160e+02,-2.408233962689319441e+00
7.128928386594588495e+00,-3.548916473159850682e+01,-2.249660042870985921e-01,-1.647990862389844438e+02,-2.426756462367447575e+00
7.148195760612411576e+00,-3.535038902340981792e+01,-2.098815021922754431e-01,-1.648483281210490077e+02,-2.445378456036221504e+00
7.167463134630234656e+00,-3.521266284641562549e+01,-1.954027559566814953e-01,-1.648984785954645815e+02,-2.464096742221373315e+00
7.186730508648057736e+00,-3.507614074692916972e+01,-1.815047201427334722e-01,-1.649491929453926389e+02,-2.482927974396985427e+00
7.205997882665880816e+00,-3.494095890131876558e+01,-1.681628667815342759e-01,-1.650002138257565605e+02,-2.501906073386281459e+00
7.225265256683704784e+00,-3.480723667491236029e+01,-1.553532733961352219e-01,-1.650514341770320073e+02,-2.521075182288339711e+00
7.244532630701527864e+00,-3.467507809984411438e+01,-1.430526922913758769e-01,-1.651029225825295441e+02,-2.540479869554545189e+00
7.263800004719350945e+00,-3.454457327505933506e+01,-1.312386033746855418e-01,-1.651549037010805705e+02,-2.560155044257550472e+00
7.283067378737174025e+00,-3.441579968987011284e+01,-1.198892520703966624e-01,-1.652076979433744555e+02,-2.580118169388695204e+00
7.302334752754997105e+00,-3.428882346902597078e+01,-1.089836735437008514e-01,-1.652616351393682805e+02,-2.600365800105032488e+00
7.321602126772820185e+00,-3.416370053399617746e+01,-9.850170446405727420e-02,-1.653169637210914686e+02,-2.620875387566083958e+00
7.340869500790643265e+00,-3.404047767353607412e+01,-8.842398381972588206e-02,-1.653737782362064763e+02,-2.641611968200204164e+00
7.360136874808467233e+00,-3.391919351747144162e+01,-7.873194468701637250e-02,-1.654319836445748990e+02,-2.662538137314325759e+00
7.379404248826290313e+00,-3.379987941100426951e+01,-6.940779918139335092e-02,-1.654913060032167493e+02,-2.683624872153571150e+00
7.398671622844113394e+00,-3.368256019195850115e+01,-6.043451892369115785e-02,-1.655513478831347243e+02,-2.704860511150459335e+00
7.417938996861936474e+00,-3.356725487895599258e+01,-5.179581316324805007e-02,-1.656116757149548278e+02,-2.726255581598741706e+00
7.437206370879759554e+00,-3.345397728309259833e+01,-4.347610621952566201e-02,-1.656719178408123696e+02,-2.747842135020790444e+00
7.456473744897582634e+00,-3.334273655808677006e+01,-3.546051522723085714e-02,-1.657318485944703355e+02,-2.769667598245234341e+00
7.475741118915406602e+00,-3.323353770348680314e+01,-2.773482844629394928e-02,-1.657914364913793293e+02,-2.791784557983966408e+00
7.495008492933229682e+00,-3.312638203248479840e+01,-2.028548379094395615e-02,-1.658508432578821612e+02,-2.814238991449318661e+00
7.514275866951052762e+00,-3.302126761102489638e+01,-1.309954687484206695e-02,-1.659103728703590548e+02,-2.837059916548342997e+00
7.533543240968875843e+00,-3.291818966950663139e+01,-6.164687829023903637e-03,-1.659703826588179254e+02,-2.860253116911752436e+00
7.552810614986698923e+00,-3.281714098387500655e+01,5.308435901394540409e-04,-1.660311783348374490e+02,-2.883800584244871956e+00
7.572077989004522003e+00,-3.271811222039823974e+01,6.998244618813816847e-03,-1.660929189989785471e+02,-2.907665893516666156e+00
7.591345363022345971e+00,-3.262109223852989714e+01,1.324818731763826619e-02,-1.661555558927636582e+02,-2.931804257503289879e+00
7.610612737040169051e+00,-3.252606834879894393e+01,1.929084667516096224e-02,-1.662188206503867889e+02,-2.956174847388301163e+00
7.629880111057992131e+00,-3.243302652686803356e+01,2.513592783314768861e-02,-1.662822670190354870e+02,-2.980752372117234206e+00
7.649147485075815212e+00,-3.234195158951635563e+01,3.079269136337253396e-02,-1.663453570573568641e+02,-3.005535014533740501e+00
7.668414859093638292e+00,-3.225282734201091728e+01,3.626997587385129979e-02,-1.664075715618991751e+02,-3.030546627532711312e+00
7.687682233111461372e+00,-3.216563670806964126e+01,4.157621774846511492e-02,-1.664685176703235641e+02,-3.055832453132679039e+00
7.706949607129284452e+00,-3.208036185287913611e+01,4.671946838796384172e-02,-1.665280063068495622e+02,-3.081449245049467933e+00
7.726216981147108420e+00,-3.199698430658110837e+01,5.170740977295974067e-02,-1.665860789671158102e+02,-3.107452142709664411e+00
7.745484355164931500e+00,-3.191548509108294596e+01,5.654736939202746615e-02,-1.666429758715924834e+02,-3.133881547143039903e+00
7.764751729182754580e+00,-3.183584484818635119e+01,6.124633551466030640e-02,-1.666990524759746108e+02,3.122431996783463060e+00
7.784019103200577661e+00,-3.175804396314501687e+01,6.581097346113745639e-02,-1.667546645873270279e+02,3.095130565392987254e+00
7.803286477218400741e+00,-3.168206267586872471e+01,7.024764302203284627e-02,-1.668100503414113973e+02,3.067437820502286971e+00
7.822553851236223821e+00,-3.160788117255511409e+01,7.456241664739576835e-02,-1.668652381739417478e+02,3.039408666325131847e+00
7.841821225254047789e+00,-3.153547965335135572e+01,7.876109760573332674e-02,-1.669200037716065310e+02,3.011101361038448498e+00
7.861088599271870869e+00,-3.146483837591852861e+01,8.284923712021893816e-02,-1.669738874882552295e+02,2.982563399021308737e+00
7.880355973289693949e+00,-3.139593767929630630e+01,8.683214957604216966e-02,-1.670262694448825869e+02,2.953819913191211732e+00
7.899623347307517029e+00,-3.132875799598707189e+01,9.071492523419337484e-02,-1.670764855203356092e+02,2.924867528348180201e+00
7.918890721325340110e+00,-3.126327986172011819e+01,9.450244038958703630e-02,-1.671239568239642495e+02,2.895675362076479686e+00
7.938158095343163190e+00,-3.119948393148453292e+01,9.819936543801588424e-02,-1.671683008340238814e+02,2.866193148538011659e+00
7.957425469360986270e+00,-3.113735100735726391e+01,1.018101717234058123e-01,-1.672093958853152742e+02,2.836364650308521806e+00
7.976692843378810238e+00,-3.107686207922586519e+01,1.053391382133753440e-01,-1.672473817969484458e+02,2.806143109403265612e+00
7.995960217396633318e+00,-3.101799837490451850e+01,1.087903589492085626e-01,-1.672825954792033372e+02,2.775504891727768708e+00
8.015227591414456398e+00,-3.096074141261098944e+01,1.121677518636874094e-01,-1.673154569558566607e+02,2.744457891512750436e+00
8.034494965432280367e+00,-3.090507304726149229e+01,1.154750690527905077e-01,-1.673463337870186365e+02,2.713042565848696519e+00
8.053762339450102559e+00,-3.085097550295309432e+01,1.187159080631128710e-01,-1.673754171799352548e+02,2.681325289584921112e+00
8.073029713467926527e+00,-3.079843138708284656e+01,1.218937233586850771e-01,-1.674026401838675895e+02,2.649385577171996520e+00
8.092297087485748719e+00,-3.074742368595363828e+01,1.250118369672244822e-01,-1.674276584131192749e+02,2.617300178469279537e+00
8.111564461503572687e+00,-3.069793574623342991e+01,1.280734474215526608e-01,-1.674498991859645400e+02,2.585127821479244581e+00
8.130831835521394879e+00,-3.064995125002572607e+01,1.310816364756371699e-01,-1.674686688845901585e+02,2.552898295342897139e+00
8.150099209539218847e+00,-3.060345419264204381e+01,1.340393735876539150e-01,-1.674832940676232909e+02,2.520608632312249409e+00
8.169366583557042816e+00,-3.055842887106356542e+01,1.369495186845620660e-01,-1.674932627273408627e+02,2.488227506554040236e+00
8.188633957574865008e+00,-3.051485988782908620e+01,1.398148241111508427e-01,-1.674983307946666002e+02,2.455706954089012850e+00
8.207901331592688976e+00,-3.047273217056319439e+01,1.426379368143883830e-01,-1.674985666553287729e+02,2.422998627239226987e+00
8.227168705610511168e+00,-3.043203100279057693e+01,1.454214016794128372e-01,-1.674943216263440604e+02,2.390070564672228670e+00
8.246436079628335136e+00,-3.039274205831297948e+01,1.481676665518406322e-01,-1.674861330927818983e+02,2.356920267912811617e+00
8.265703453646159105e+00,-3.035485143018066978e+01,1.508790889550457037e-01,-1.674745840492526270e+02,2.323580794486483914e+00
8.284970827663981296e+00,-3.031834564651819974e+01,1.535579439835146887e-01,-1.674601534821523217e+02,2.290118329434606359e+00
8.304238201681805265e+00,-3.028321166884243709e+01,1.562064324683881400e-01,-1.674430939076692368e+02,2.256621782880749993e+00
8.323505575699627457e+00,-3.024943687312536511e+01,1.588266883749410441e-01,-1.674233655840330641e+02,2.223186854995917727e+00
8.342772949717451425e+00,-3.021700901844959120e+01,1.614207845427620969e-01,-1.674006435303040803e+02,2.189898302255122164e+00
8.362040323735273617e+00,-3.018591621141880310e+01,1.639907362783875611e-01,-1.673743965769223792e+02,2.156814588520331810e+00
8.381307697753097585e+00,-3.015614687560288232e+01,1.665385028494575093e-01,-1.673440206729500517e+02,2.123958623282823144e+00
8.400575071770921554e+00,-3.012768973388974914e+01,1.690659874624056147e-01,-1.673089951376886120e+02,2.091316936449883368e+00
8.419842445788743746e+00,-3.010053380805029022e+01,1.715750366860366027e-01,-1.672690238456551981e+02,2.058847649573137595e+00
8.439109819806567714e+00,-3.007466843505337906e+01,1.740674404054588509e-01,-1.672241258458787456e+02,2.026495411703821414e+00
8.458377193824389906e+00,-3.005008329499184683e+01,1.765449332187899179e-01,-1.671746518312968703e+02,1.994209648288117087e+00
8.477644567842213874e+00,-3.002676844217824836e+01,1.790091977672221835e-01,-1.671212214685647552e+02,1.961961565413303132e+00
8.496911941860036066e+00,-3.000471432995911769e+01,1.814618699304506033e-01,-1.670645967531859526e+02,1.929755650909940723e+00
8.516179315877860034e+00,-2.998391182137666888e+01,1.839045452759225652e-01,-1.670055225530070118e+02,1.897632828044065523e+00
8.535446689895684003e+00,-2.996435218157048652e+01,1.863387857709607187e-01,-1.669445731619125297e+02,1.865664517987617677e+00
8.554714063913506195e+00,-2.994602705274828836e+01,1.887661256571994406e-01,-1.668820416042871955e+02,1.833939073411065879e+00
8.573981437931330163e+00,-2.992892841732206577e+01,1.911880755800083043e-01,-1.668178978532441477e+02,1.802543831371058225e+00
8.593248811949152355e+00,-2.991304855809297081e+01,1.936061245117958740e-01,-1.667518259171161787e+02,1.771547043546361833e+00
8.612516185966976323e+00,-2.989838002525571525e+01,1.960217395877506819e-01,-1.666833314047117938e+02,1.740984001373442336e+00
8.631783559984798515e+00,-2.988491561820748998e+01,1.984363645279635102e-01,-1.666118943682947986e+02,1.710850762322732921e+00
8.651050934002622483e+00,-2.987264838614661144e+01,2.008514176981889554e-01,-1.665371306221841508e+02,1.681107139497717506e+00
8.670318308020444675e+00,-2.986157164630054339e+01,2.032682909564434981e-01,-1.664589215548087964e+02,1.651688374180039443e+00
8.689585682038268644e+00,-2.985167901373256782e+01,2.056883502145901432e-01,-1.663774793626556345e+02,1.622522700861745326e+00
8.708853056056090836e+00,-2.984296443338577021e+01,2.081129381685877244e-01,-1.662933305810701938e+02,1.593550452871357770e+00
8.728120430073914804e+00,-2.983542220425938396e+01,2.105433790455328025e-01,-1.662072216788469632e+02,1.564739928406043479e+00
8.747387804091736996e+00,-2.982904698761899098e+01,2.129809846444423727e-01,-1.661199703747942920e+02,1.536096083817616087e+00
8.766655178109562740e+00,-2.982383379540681645e+01,2.154270605685619511e-01,-1.660322996527999351e+02,1.507659976785431066e+00
8.785922552127384932e+00,-2.981977796039913287e+01,2.178829114666216149e-01,-1.659446950010588751e+02,1.479499195029655656e+00
8.805189926145208901e+00,-2.981687509469263730e+01,2.203498443455933486e-01,-1.658573190476559205e+02,1.451691666949835424e+00
8.824457300163031093e+00,-2.981512104639828564e+01,2.228291695252277715e-01,-1.657700037559219481e+02,1.424306779208209583e+00
8.843724674180855061e+00,-2.981451186504673601e+01,2.253221994395201710e-01,-1.656823221042380396e+02,1.397388341911957266e+00
